,,,,age,sex,race,eth
1004.0,13.0,813301.0,28,13,1,0,0
1004.0,13.0,813301.0,29,13,1,8,0
1004.0,13.0,813301.0,30,14,0,0,0
1004.0,13.0,813301.0,31,14,1,0,0
1004.0,13.0,813301.0,32,15,0,0,0
1004.0,13.0,813301.0,33,16,0,0,0
1004.0,13.0,813301.0,34,16,1,0,0
1004.0,13.0,813301.0,35,17,0,0,0
1004.0,13.0,813301.0,36,17,1,0,0
1004.0,13.0,813301.0,37,18,0,0,0
1004.0,13.0,813301.0,38,18,0,8,0
1004.0,13.0,813301.0,39,18,1,0,1
1004.0,13.0,813301.0,40,18,1,3,0
4008.0,5.0,613300.0,0,0,0,0,0
4008.0,5.0,613300.0,1,0,1,0,0
4008.0,5.0,613300.0,2,1,0,0,0
4008.0,5.0,613300.0,3,1,0,0,1
4008.0,5.0,613300.0,4,1,1,0,0
4008.0,5.0,613300.0,5,2,0,0,0
4008.0,5.0,613300.0,6,2,1,0,0
4008.0,5.0,613300.0,7,3,1,0,0
4008.0,5.0,613300.0,8,4,0,0,0
4008.0,5.0,613300.0,9,4,1,0,0
4008.0,5.0,613300.0,10,5,0,0,0
4008.0,5.0,613300.0,11,5,1,0,0
4008.0,5.0,613300.0,12,6,0,0,0
4008.0,5.0,613300.0,13,6,1,0,0
4008.0,5.0,613300.0,14,7,0,0,0
4008.0,5.0,613300.0,15,7,1,0,0
4008.0,5.0,613300.0,16,8,0,0,0
4008.0,5.0,613300.0,17,8,1,0,0
4008.0,5.0,613300.0,18,9,0,0,0
4008.0,5.0,613300.0,19,9,1,0,0
4008.0,5.0,613300.0,20,10,0,0,0
4008.0,5.0,613300.0,21,10,1,0,0
4008.0,5.0,613300.0,22,11,0,0,0
4008.0,5.0,613300.0,23,11,1,0,0
4008.0,5.0,613300.0,24,12,0,0,0
4008.0,5.0,613300.0,25,13,0,0,0
4008.0,5.0,613300.0,26,13,1,0,0
4008.0,5.0,613300.0,27,14,0,0,0
4008.0,5.0,613300.0,28,14,1,0,0
4008.0,5.0,613300.0,29,15,0,0,0
4008.0,5.0,613300.0,30,15,1,0,0
4008.0,5.0,613300.0,31,16,0,0,0
4008.0,5.0,613300.0,32,16,1,0,0
4008.0,5.0,613300.0,33,17,0,0,0
4008.0,5.0,613300.0,34,17,1,0,0
4008.0,5.0,613300.0,35,18,0,0,0
4008.0,5.0,613300.0,36,18,1,0,1
4008.0,5.0,613300.0,37,18,1,8,0
1016.0,15.0,821903.0,0,0,0,8,0
1016.0,15.0,821903.0,1,0,1,5,1
1016.0,15.0,821903.0,2,1,0,0,0
1016.0,15.0,821903.0,3,1,1,5,1
1016.0,15.0,821903.0,4,2,0,0,0
1016.0,15.0,821903.0,5,2,1,0,0
1016.0,15.0,821903.0,6,3,0,0,0
1016.0,15.0,821903.0,7,3,1,0,0
1016.0,15.0,821903.0,8,4,0,0,0
1016.0,15.0,821903.0,9,4,0,8,0
1016.0,15.0,821903.0,10,5,0,0,0
1016.0,15.0,821903.0,11,5,1,0,0
1016.0,15.0,821903.0,12,5,1,10,1
1016.0,15.0,821903.0,13,6,0,0,1
1016.0,15.0,821903.0,14,6,1,0,0
1016.0,15.0,821903.0,15,7,1,5,1
1016.0,15.0,821903.0,16,8,0,0,0
1016.0,15.0,821903.0,17,8,1,1,1
1016.0,15.0,821903.0,18,9,1,0,0
1016.0,15.0,821903.0,19,10,0,0,0
1016.0,15.0,821903.0,20,10,1,0,0
1016.0,15.0,821903.0,21,13,1,0,0
1016.0,15.0,821903.0,22,14,1,0,0
1016.0,15.0,821903.0,23,15,0,0,0
1016.0,15.0,821903.0,24,15,1,0,0
1016.0,15.0,821903.0,25,16,0,0,0
1016.0,15.0,821903.0,26,17,1,0,0
1016.0,15.0,821903.0,27,18,0,0,0
1016.0,15.0,821903.0,28,18,0,0,1
1016.0,15.0,821903.0,29,18,0,1,0
1016.0,15.0,821903.0,30,18,0,8,0
1016.0,15.0,821903.0,31,18,0,22,0
1016.0,15.0,821903.0,32,18,1,3,0
1016.0,15.0,821903.0,33,18,1,5,1
1016.0,15.0,821903.0,34,18,1,6,0
1016.0,15.0,821903.0,35,18,1,7,0
2008.0,25.0,703.0,0,0,0,3,0
2008.0,25.0,703.0,1,1,1,0,0
2008.0,25.0,703.0,2,2,1,0,0
2008.0,25.0,703.0,3,6,0,0,0
2008.0,25.0,703.0,4,8,1,0,0
2008.0,25.0,703.0,5,18,0,0,0
2008.0,25.0,703.0,6,18,0,3,0
2008.0,25.0,703.0,7,18,0,3,1
2008.0,25.0,703.0,8,18,0,4,0
2008.0,25.0,703.0,9,18,0,5,0
2008.0,25.0,703.0,10,18,0,5,1
2008.0,25.0,703.0,11,18,1,0,1
2008.0,25.0,703.0,12,18,1,1,0
2008.0,25.0,703.0,13,18,1,8,0
2047.0,27.0,741102.0,0,0,0,0,0
2047.0,27.0,741102.0,1,0,1,0,0
2047.0,27.0,741102.0,2,1,0,0,0
2047.0,27.0,741102.0,3,1,1,0,0
2047.0,27.0,741102.0,4,2,0,0,0
2047.0,27.0,741102.0,5,2,1,0,0
2047.0,27.0,741102.0,6,3,0,0,0
2047.0,27.0,741102.0,7,3,1,5,1
2047.0,27.0,741102.0,8,4,0,0,0
2047.0,27.0,741102.0,9,4,1,0,0
2047.0,27.0,741102.0,10,4,1,8,0
2047.0,27.0,741102.0,11,5,0,0,0
2047.0,27.0,741102.0,12,5,1,0,0
2047.0,27.0,741102.0,13,6,0,0,0
2047.0,27.0,741102.0,14,6,1,0,0
2047.0,27.0,741102.0,15,7,0,0,0
2047.0,27.0,741102.0,16,7,1,0,0
2047.0,27.0,741102.0,17,8,0,0,0
2047.0,27.0,741102.0,18,8,1,8,0
2047.0,27.0,741102.0,19,9,0,0,0
2047.0,27.0,741102.0,20,9,1,8,0
2047.0,27.0,741102.0,21,10,0,0,0
2047.0,27.0,741102.0,22,10,0,3,0
2047.0,27.0,741102.0,23,10,1,0,0
2047.0,27.0,741102.0,24,11,0,8,0
2047.0,27.0,741102.0,25,11,1,0,0
2047.0,27.0,741102.0,26,12,1,0,0
2047.0,27.0,741102.0,27,13,0,0,0
2047.0,27.0,741102.0,28,13,1,0,0
2047.0,27.0,741102.0,29,14,0,0,0
2047.0,27.0,741102.0,30,14,1,0,0
2047.0,27.0,741102.0,31,15,0,5,1
2047.0,27.0,741102.0,32,15,1,0,0
2047.0,27.0,741102.0,33,16,0,0,0
2047.0,27.0,741102.0,34,16,1,0,0
2047.0,27.0,741102.0,35,17,0,0,0
2047.0,27.0,741102.0,36,17,1,0,0
2047.0,27.0,741102.0,37,18,0,0,0
2047.0,27.0,741102.0,38,18,0,0,1
2047.0,27.0,741102.0,39,18,0,2,0
2047.0,27.0,741102.0,40,18,0,7,1
2047.0,27.0,741102.0,41,18,1,3,0
3008.0,17.0,317302.0,0,0,0,0,0
3008.0,17.0,317302.0,1,0,1,3,0
3008.0,17.0,317302.0,2,1,0,0,0
3008.0,17.0,317302.0,3,1,1,0,0
3008.0,17.0,317302.0,4,2,0,0,0
3008.0,17.0,317302.0,5,2,1,0,0
3008.0,17.0,317302.0,6,3,0,0,0
3008.0,17.0,317302.0,7,3,1,0,0
3008.0,17.0,317302.0,8,4,0,0,0
3008.0,17.0,317302.0,9,4,1,0,0
3008.0,17.0,317302.0,10,5,1,0,0
3008.0,17.0,317302.0,11,7,0,0,0
3008.0,17.0,317302.0,12,7,1,0,0
3008.0,17.0,317302.0,13,8,0,0,0
3008.0,17.0,317302.0,14,9,1,1,0
3008.0,17.0,317302.0,15,11,0,0,0
3008.0,17.0,317302.0,16,11,1,0,0
3008.0,17.0,317302.0,17,12,0,0,0
3008.0,17.0,317302.0,18,12,1,0,0
3008.0,17.0,317302.0,19,13,0,0,0
3008.0,17.0,317302.0,20,14,1,3,0
3008.0,17.0,317302.0,21,15,0,0,0
3008.0,17.0,317302.0,22,15,0,6,0
3008.0,17.0,317302.0,23,15,1,3,0
3008.0,17.0,317302.0,24,16,1,0,1
3008.0,17.0,317302.0,25,17,1,0,0
3008.0,17.0,317302.0,26,18,0,0,1
3008.0,17.0,317302.0,27,18,0,1,0
3008.0,17.0,317302.0,28,18,0,8,0
3008.0,17.0,317302.0,29,18,1,0,0
3008.0,17.0,317302.0,30,18,1,3,0
3005.0,25.0,170601.0,0,0,0,6,0
3005.0,25.0,170601.0,1,0,1,0,1
3005.0,25.0,170601.0,2,1,0,10,1
3005.0,25.0,170601.0,3,1,1,0,1
3005.0,25.0,170601.0,4,2,0,3,0
3005.0,25.0,170601.0,5,2,1,0,1
3005.0,25.0,170601.0,6,3,0,0,0
3005.0,25.0,170601.0,7,3,1,0,0
3005.0,25.0,170601.0,8,4,0,0,1
3005.0,25.0,170601.0,9,4,1,0,1
3005.0,25.0,170601.0,10,4,1,10,1
3005.0,25.0,170601.0,11,5,0,0,1
3005.0,25.0,170601.0,12,5,1,0,1
3005.0,25.0,170601.0,13,6,0,0,0
3005.0,25.0,170601.0,14,6,0,10,1
3005.0,25.0,170601.0,15,6,1,0,1
3005.0,25.0,170601.0,16,6,1,5,0
3005.0,25.0,170601.0,17,7,0,10,1
3005.0,25.0,170601.0,18,7,1,0,0
3005.0,25.0,170601.0,19,8,0,10,1
3005.0,25.0,170601.0,20,8,1,0,1
3005.0,25.0,170601.0,21,9,0,0,1
3005.0,25.0,170601.0,22,9,1,0,1
3005.0,25.0,170601.0,23,10,0,10,1
3005.0,25.0,170601.0,24,10,1,0,0
3005.0,25.0,170601.0,25,11,1,0,1
3005.0,25.0,170601.0,26,12,1,0,1
3005.0,25.0,170601.0,27,13,0,0,1
3005.0,25.0,170601.0,28,13,1,0,1
3005.0,25.0,170601.0,29,14,0,10,1
3005.0,25.0,170601.0,30,14,1,0,1
3005.0,25.0,170601.0,31,15,0,0,1
3005.0,25.0,170601.0,32,15,0,2,0
3005.0,25.0,170601.0,33,15,1,3,0
3005.0,25.0,170601.0,34,16,0,0,1
3005.0,25.0,170601.0,35,16,1,0,1
3005.0,25.0,170601.0,36,17,0,10,1
3005.0,25.0,170601.0,37,17,1,0,0
3005.0,25.0,170601.0,38,18,0,0,0
3005.0,25.0,170601.0,39,18,0,0,1
3005.0,25.0,170601.0,40,18,0,2,0
3005.0,25.0,170601.0,41,18,0,6,0
3005.0,25.0,170601.0,42,18,1,3,0
3005.0,25.0,170601.0,43,18,1,5,0
3005.0,25.0,170601.0,44,18,1,5,1
2006.0,17.0,311300.0,0,0,0,0,0
2006.0,17.0,311300.0,1,0,1,3,0
2006.0,17.0,311300.0,2,1,0,0,0
2006.0,17.0,311300.0,3,1,1,12,0
2006.0,17.0,311300.0,4,2,0,3,0
2006.0,17.0,311300.0,5,2,1,0,0
2006.0,17.0,311300.0,6,2,1,0,1
2006.0,17.0,311300.0,7,3,0,1,0
2006.0,17.0,311300.0,8,3,1,0,0
2006.0,17.0,311300.0,9,4,0,3,0
2006.0,17.0,311300.0,10,4,1,0,0
2006.0,17.0,311300.0,11,5,0,1,1
2006.0,17.0,311300.0,12,5,0,3,1
2006.0,17.0,311300.0,13,5,0,25,0
2006.0,17.0,311300.0,14,5,1,1,0
2006.0,17.0,311300.0,15,6,0,0,1
2006.0,17.0,311300.0,16,6,1,3,0
2006.0,17.0,311300.0,17,7,0,0,0
2006.0,17.0,311300.0,18,7,1,3,0
2006.0,17.0,311300.0,19,8,0,0,1
2006.0,17.0,311300.0,20,8,1,0,1
2006.0,17.0,311300.0,21,9,1,0,0
2006.0,17.0,311300.0,22,10,0,0,1
2006.0,17.0,311300.0,23,10,1,3,0
2006.0,17.0,311300.0,24,11,0,3,0
2006.0,17.0,311300.0,25,11,1,0,1
2006.0,17.0,311300.0,26,12,0,0,0
2006.0,17.0,311300.0,27,12,1,1,0
2006.0,17.0,311300.0,28,13,0,0,0
2006.0,17.0,311300.0,29,13,1,0,1
2006.0,17.0,311300.0,30,14,1,0,0
2006.0,17.0,311300.0,31,15,0,0,0
2006.0,17.0,311300.0,32,15,1,3,0
2006.0,17.0,311300.0,33,16,0,8,0
2006.0,17.0,311300.0,34,17,0,3,0
2006.0,17.0,311300.0,35,17,1,0,1
2006.0,17.0,311300.0,36,18,0,2,0
2006.0,17.0,311300.0,37,18,0,19,0
2006.0,17.0,311300.0,38,18,0,25,0
2006.0,17.0,311300.0,39,18,1,0,0
2006.0,17.0,311300.0,40,18,1,1,0
2006.0,17.0,311300.0,41,18,1,2,1
2006.0,17.0,311300.0,42,18,1,3,0
2006.0,17.0,311300.0,43,18,1,5,1
2006.0,17.0,311300.0,44,18,1,10,1
3016.0,21.0,411200.0,0,0,1,0,0
3016.0,21.0,411200.0,1,1,1,0,0
3016.0,21.0,411200.0,2,2,0,0,0
3016.0,21.0,411200.0,3,4,0,0,0
3016.0,21.0,411200.0,4,4,1,0,0
3016.0,21.0,411200.0,5,4,1,8,0
3016.0,21.0,411200.0,6,5,1,0,0
3016.0,21.0,411200.0,7,6,0,0,0
3016.0,21.0,411200.0,8,6,1,0,0
3016.0,21.0,411200.0,9,7,0,3,0
3016.0,21.0,411200.0,10,7,1,0,0
3016.0,21.0,411200.0,11,8,1,0,0
3016.0,21.0,411200.0,12,9,0,0,0
3016.0,21.0,411200.0,13,9,1,0,0
3016.0,21.0,411200.0,14,10,0,0,0
3016.0,21.0,411200.0,15,10,1,0,0
3016.0,21.0,411200.0,16,11,0,0,0
3016.0,21.0,411200.0,17,11,1,0,0
3016.0,21.0,411200.0,18,12,0,0,0
3016.0,21.0,411200.0,19,13,0,0,0
3016.0,21.0,411200.0,20,13,1,0,0
3016.0,21.0,411200.0,21,14,0,0,0
3016.0,21.0,411200.0,22,14,1,0,0
3016.0,21.0,411200.0,23,15,0,0,0
3016.0,21.0,411200.0,24,15,1,0,0
3016.0,21.0,411200.0,25,16,0,0,0
3016.0,21.0,411200.0,26,16,1,0,0
3016.0,21.0,411200.0,27,17,0,0,0
3016.0,21.0,411200.0,28,17,1,3,0
3016.0,21.0,411200.0,29,18,0,1,1
3016.0,21.0,411200.0,30,18,0,19,0
3016.0,21.0,411200.0,31,18,1,0,0
3016.0,21.0,411200.0,32,18,1,0,1
3016.0,21.0,411200.0,33,18,1,3,0
3016.0,21.0,411200.0,34,18,1,8,0
3056.0,27.0,761200.0,0,0,0,0,0
3056.0,27.0,761200.0,1,0,1,0,0
3056.0,27.0,761200.0,2,0,1,3,0
3056.0,27.0,761200.0,3,0,1,10,0
3056.0,27.0,761200.0,4,1,0,0,0
3056.0,27.0,761200.0,5,1,1,0,0
3056.0,27.0,761200.0,6,2,1,0,0
3056.0,27.0,761200.0,7,3,0,0,0
3056.0,27.0,761200.0,8,3,1,0,0
3056.0,27.0,761200.0,9,4,0,0,0
3056.0,27.0,761200.0,10,4,1,0,0
3056.0,27.0,761200.0,11,5,0,3,0
3056.0,27.0,761200.0,12,6,0,0,1
3056.0,27.0,761200.0,13,6,0,2,0
3056.0,27.0,761200.0,14,6,0,8,0
3056.0,27.0,761200.0,15,6,1,0,0
3056.0,27.0,761200.0,16,7,0,0,0
3056.0,27.0,761200.0,17,7,1,0,1
3056.0,27.0,761200.0,18,8,0,0,0
3056.0,27.0,761200.0,19,8,1,0,0
3056.0,27.0,761200.0,20,9,0,0,1
3056.0,27.0,761200.0,21,9,0,19,0
3056.0,27.0,761200.0,22,9,1,0,0
3056.0,27.0,761200.0,23,10,0,3,0
3056.0,27.0,761200.0,24,10,0,6,0
3056.0,27.0,761200.0,25,10,1,0,0
3056.0,27.0,761200.0,26,11,0,0,0
3056.0,27.0,761200.0,27,12,0,3,0
3056.0,27.0,761200.0,28,14,0,3,0
3056.0,27.0,761200.0,29,14,1,0,0
3056.0,27.0,761200.0,30,15,0,1,0
3056.0,27.0,761200.0,31,15,0,3,0
3056.0,27.0,761200.0,32,16,0,1,0
3056.0,27.0,761200.0,33,17,1,1,0
3056.0,27.0,761200.0,34,18,0,0,1
3056.0,27.0,761200.0,35,18,0,1,0
3056.0,27.0,761200.0,36,18,0,8,0
3056.0,27.0,761200.0,37,18,0,9,0
3056.0,27.0,761200.0,38,18,0,10,0
3056.0,27.0,761200.0,39,18,1,0,0
3056.0,27.0,761200.0,40,18,1,3,0
3056.0,27.0,761200.0,41,18,1,19,0
3005.0,21.0,418200.0,0,1,0,0,0
3005.0,21.0,418200.0,1,1,1,0,0
3005.0,21.0,418200.0,2,2,0,0,0
3005.0,21.0,418200.0,3,2,1,0,0
3005.0,21.0,418200.0,4,3,0,3,0
3005.0,21.0,418200.0,5,3,1,1,0
3005.0,21.0,418200.0,6,4,1,5,0
3005.0,21.0,418200.0,7,5,0,0,0
3005.0,21.0,418200.0,8,5,1,5,1
3005.0,21.0,418200.0,9,6,1,5,0
3005.0,21.0,418200.0,10,7,0,0,0
3005.0,21.0,418200.0,11,8,1,0,0
3005.0,21.0,418200.0,12,9,0,3,0
3005.0,21.0,418200.0,13,9,1,0,0
3005.0,21.0,418200.0,14,10,0,1,0
3005.0,21.0,418200.0,15,10,1,1,0
3005.0,21.0,418200.0,16,11,1,3,0
3005.0,21.0,418200.0,17,13,1,3,0
3005.0,21.0,418200.0,18,15,0,0,0
3005.0,21.0,418200.0,19,15,1,0,0
3005.0,21.0,418200.0,20,16,0,3,0
3005.0,21.0,418200.0,21,16,1,0,0
3005.0,21.0,418200.0,22,17,0,1,0
3005.0,21.0,418200.0,23,17,1,0,0
3005.0,21.0,418200.0,24,18,0,0,0
3005.0,21.0,418200.0,25,18,0,1,1
3005.0,21.0,418200.0,26,18,0,5,0
3005.0,21.0,418200.0,27,18,0,5,1
3005.0,21.0,418200.0,28,18,0,6,0
3005.0,21.0,418200.0,29,18,0,6,1
3005.0,21.0,418200.0,30,18,0,10,0
3005.0,21.0,418200.0,31,18,0,14,1
3005.0,21.0,418200.0,32,18,1,0,1
3005.0,21.0,418200.0,33,18,1,1,0
3005.0,21.0,418200.0,34,18,1,3,0
3005.0,21.0,418200.0,35,18,1,11,0
1008.0,17.0,311800.0,0,0,0,14,1
1008.0,17.0,311800.0,1,1,0,20,1
1008.0,17.0,311800.0,2,1,1,3,0
1008.0,17.0,311800.0,3,2,0,1,0
1008.0,17.0,311800.0,4,2,1,1,0
1008.0,17.0,311800.0,5,3,0,8,0
1008.0,17.0,311800.0,6,4,0,3,0
1008.0,17.0,311800.0,7,4,1,3,0
1008.0,17.0,311800.0,8,5,1,3,0
1008.0,17.0,311800.0,9,6,0,3,0
1008.0,17.0,311800.0,10,6,1,1,0
1008.0,17.0,311800.0,11,7,0,0,0
1008.0,17.0,311800.0,12,7,1,3,0
1008.0,17.0,311800.0,13,8,1,3,0
1008.0,17.0,311800.0,14,9,0,3,0
1008.0,17.0,311800.0,15,9,1,3,0
1008.0,17.0,311800.0,16,10,0,0,0
1008.0,17.0,311800.0,17,10,0,35,0
1008.0,17.0,311800.0,18,10,1,3,1
1008.0,17.0,311800.0,19,10,1,5,1
1008.0,17.0,311800.0,20,11,0,1,0
1008.0,17.0,311800.0,21,11,1,0,0
1008.0,17.0,311800.0,22,11,1,3,0
1008.0,17.0,311800.0,23,12,0,0,1
1008.0,17.0,311800.0,24,12,0,6,0
1008.0,17.0,311800.0,25,12,0,14,1
1008.0,17.0,311800.0,26,12,1,0,0
1008.0,17.0,311800.0,27,13,0,0,0
1008.0,17.0,311800.0,28,13,1,0,0
1008.0,17.0,311800.0,29,14,0,1,0
1008.0,17.0,311800.0,30,14,1,3,0
1008.0,17.0,311800.0,31,15,0,0,0
1008.0,17.0,311800.0,32,15,1,0,0
1008.0,17.0,311800.0,33,16,0,0,0
1008.0,17.0,311800.0,34,16,1,3,0
1008.0,17.0,311800.0,35,17,0,3,0
1008.0,17.0,311800.0,36,17,1,3,0
1008.0,17.0,311800.0,37,18,0,0,1
1008.0,17.0,311800.0,38,18,0,3,0
1008.0,17.0,311800.0,39,18,0,5,0
1008.0,17.0,311800.0,40,18,0,6,0
1008.0,17.0,311800.0,41,18,0,12,0
1008.0,17.0,311800.0,42,18,1,0,0
1008.0,17.0,311800.0,43,18,1,1,0
1008.0,17.0,311800.0,44,18,1,5,1
1008.0,17.0,311800.0,45,18,1,8,0
1008.0,17.0,311800.0,46,18,1,10,1
1008.0,17.0,311800.0,47,18,1,20,1
2029.0,27.0,721102.0,0,1,0,0,0
2029.0,27.0,721102.0,1,2,0,6,0
2029.0,27.0,721102.0,2,2,1,0,0
2029.0,27.0,721102.0,3,3,0,0,1
2029.0,27.0,721102.0,4,3,1,0,0
2029.0,27.0,721102.0,5,4,1,0,0
2029.0,27.0,721102.0,6,5,0,0,0
2029.0,27.0,721102.0,7,5,1,0,0
2029.0,27.0,721102.0,8,6,0,0,0
2029.0,27.0,721102.0,9,6,1,8,0
2029.0,27.0,721102.0,10,7,0,0,0
2029.0,27.0,721102.0,11,7,1,0,0
2029.0,27.0,721102.0,12,8,0,0,0
2029.0,27.0,721102.0,13,8,1,0,0
2029.0,27.0,721102.0,14,9,0,0,0
2029.0,27.0,721102.0,15,9,1,0,0
2029.0,27.0,721102.0,16,10,0,0,0
2029.0,27.0,721102.0,17,10,1,3,0
2029.0,27.0,721102.0,18,10,1,6,0
2029.0,27.0,721102.0,19,11,0,0,0
2029.0,27.0,721102.0,20,11,1,0,0
2029.0,27.0,721102.0,21,12,0,0,0
2029.0,27.0,721102.0,22,13,0,8,0
2029.0,27.0,721102.0,23,13,1,0,0
2029.0,27.0,721102.0,24,14,0,0,0
2029.0,27.0,721102.0,25,14,1,0,0
2029.0,27.0,721102.0,26,15,0,0,0
2029.0,27.0,721102.0,27,15,1,0,0
2029.0,27.0,721102.0,28,16,0,0,0
2029.0,27.0,721102.0,29,17,0,0,1
2029.0,27.0,721102.0,30,17,1,0,0
2029.0,27.0,721102.0,31,18,0,0,1
2029.0,27.0,721102.0,32,18,0,3,0
2029.0,27.0,721102.0,33,18,1,0,0
2029.0,27.0,721102.0,34,18,1,1,0
2029.0,27.0,721102.0,35,18,1,6,0
2029.0,27.0,721102.0,36,18,1,7,0
2011.0,25.0,100700.0,0,2,1,7,0
2011.0,25.0,100700.0,1,5,0,0,0
2011.0,25.0,100700.0,2,18,0,0,0
2011.0,25.0,100700.0,3,18,0,1,0
2011.0,25.0,100700.0,4,18,0,2,0
2011.0,25.0,100700.0,5,18,0,7,0
2011.0,25.0,100700.0,6,18,1,0,1
2011.0,25.0,100700.0,7,18,1,3,0
2011.0,25.0,100700.0,8,18,1,5,0
2011.0,25.0,100700.0,9,18,1,5,1
2011.0,25.0,100700.0,10,18,1,9,0
2011.0,25.0,100700.0,11,18,1,11,0
1003.0,9.0,254401.0,0,0,0,0,0
1003.0,9.0,254401.0,1,2,1,0,0
1003.0,9.0,254401.0,2,3,0,0,0
1003.0,9.0,254401.0,3,3,1,0,0
1003.0,9.0,254401.0,4,4,0,0,0
1003.0,9.0,254401.0,5,5,0,0,0
1003.0,9.0,254401.0,6,5,1,0,0
1003.0,9.0,254401.0,7,6,0,0,0
1003.0,9.0,254401.0,8,6,1,0,0
1003.0,9.0,254401.0,9,7,0,0,0
1003.0,9.0,254401.0,10,7,1,3,0
1003.0,9.0,254401.0,11,8,0,0,0
1003.0,9.0,254401.0,12,8,1,0,0
1003.0,9.0,254401.0,13,9,1,0,0
1003.0,9.0,254401.0,14,10,0,0,0
1003.0,9.0,254401.0,15,10,1,3,0
1003.0,9.0,254401.0,16,11,0,0,0
1003.0,9.0,254401.0,17,11,1,0,1
1003.0,9.0,254401.0,18,11,1,5,1
1003.0,9.0,254401.0,19,12,0,0,0
1003.0,9.0,254401.0,20,12,1,0,0
1003.0,9.0,254401.0,21,13,1,3,0
1003.0,9.0,254401.0,22,14,0,0,0
1003.0,9.0,254401.0,23,14,1,0,0
1003.0,9.0,254401.0,24,14,1,21,0
1003.0,9.0,254401.0,25,15,0,0,0
1003.0,9.0,254401.0,26,15,1,0,0
1003.0,9.0,254401.0,27,16,0,3,0
1003.0,9.0,254401.0,28,16,1,0,0
1003.0,9.0,254401.0,29,17,0,0,0
1003.0,9.0,254401.0,30,17,0,3,0
1003.0,9.0,254401.0,31,17,0,12,0
1003.0,9.0,254401.0,32,17,1,0,0
1003.0,9.0,254401.0,33,18,0,0,1
1003.0,9.0,254401.0,34,18,0,3,0
1003.0,9.0,254401.0,35,18,0,11,0
1003.0,9.0,254401.0,36,18,1,0,0
1003.0,9.0,254401.0,37,18,1,1,0
1003.0,9.0,254401.0,38,18,1,1,1
1018.0,17.0,331300.0,0,0,1,0,0
1018.0,17.0,331300.0,1,1,0,0,0
1018.0,17.0,331300.0,2,1,1,0,0
1018.0,17.0,331300.0,3,1,1,3,0
1018.0,17.0,331300.0,4,2,0,0,0
1018.0,17.0,331300.0,5,3,0,0,0
1018.0,17.0,331300.0,6,3,1,0,0
1018.0,17.0,331300.0,7,4,0,0,0
1018.0,17.0,331300.0,8,4,1,0,0
1018.0,17.0,331300.0,9,5,0,0,0
1018.0,17.0,331300.0,10,5,1,0,0
1018.0,17.0,331300.0,11,6,0,3,0
1018.0,17.0,331300.0,12,6,1,0,0
1018.0,17.0,331300.0,13,6,1,0,1
1018.0,17.0,331300.0,14,7,0,0,0
1018.0,17.0,331300.0,15,8,1,0,0
1018.0,17.0,331300.0,16,9,1,0,0
1018.0,17.0,331300.0,17,10,1,0,1
1018.0,17.0,331300.0,18,11,0,0,0
1018.0,17.0,331300.0,19,11,1,0,0
1018.0,17.0,331300.0,20,12,0,0,0
1018.0,17.0,331300.0,21,12,1,0,0
1018.0,17.0,331300.0,22,13,0,0,0
1018.0,17.0,331300.0,23,13,1,3,0
1018.0,17.0,331300.0,24,14,0,0,0
1018.0,17.0,331300.0,25,14,1,0,0
1018.0,17.0,331300.0,26,15,0,0,0
1018.0,17.0,331300.0,27,15,1,0,0
1018.0,17.0,331300.0,28,16,0,0,0
1018.0,17.0,331300.0,29,17,0,0,0
1018.0,17.0,331300.0,30,17,1,3,0
1018.0,17.0,331300.0,31,18,0,3,0
1018.0,17.0,331300.0,32,18,1,0,0
1018.0,17.0,331300.0,33,18,1,0,1
1018.0,17.0,331300.0,34,18,1,7,0
1010.0,17.0,321100.0,0,0,0,0,0
1010.0,17.0,321100.0,1,1,0,0,0
1010.0,17.0,321100.0,2,1,1,0,0
1010.0,17.0,321100.0,3,2,0,0,0
1010.0,17.0,321100.0,4,2,1,0,0
1010.0,17.0,321100.0,5,3,1,0,0
1010.0,17.0,321100.0,6,4,0,0,0
1010.0,17.0,321100.0,7,4,1,0,0
1010.0,17.0,321100.0,8,5,0,0,1
1010.0,17.0,321100.0,9,5,1,0,0
1010.0,17.0,321100.0,10,6,0,0,0
1010.0,17.0,321100.0,11,6,1,0,0
1010.0,17.0,321100.0,12,8,0,0,0
1010.0,17.0,321100.0,13,8,1,0,0
1010.0,17.0,321100.0,14,9,0,0,1
1010.0,17.0,321100.0,15,9,0,3,0
1010.0,17.0,321100.0,16,9,1,0,0
1010.0,17.0,321100.0,17,10,0,0,0
1010.0,17.0,321100.0,18,10,1,0,0
1010.0,17.0,321100.0,19,11,0,0,0
1010.0,17.0,321100.0,20,11,1,3,0
1010.0,17.0,321100.0,21,12,0,0,0
1010.0,17.0,321100.0,22,12,1,0,0
1010.0,17.0,321100.0,23,12,1,6,0
1010.0,17.0,321100.0,24,13,0,0,0
1010.0,17.0,321100.0,25,13,1,0,0
1010.0,17.0,321100.0,26,14,0,0,0
1010.0,17.0,321100.0,27,14,1,0,0
1010.0,17.0,321100.0,28,15,0,0,0
1010.0,17.0,321100.0,29,15,1,0,0
1010.0,17.0,321100.0,30,16,0,0,0
1010.0,17.0,321100.0,31,16,1,0,0
1010.0,17.0,321100.0,32,17,0,0,0
1010.0,17.0,321100.0,33,17,0,8,0
1010.0,17.0,321100.0,34,17,1,8,0
